"","Cytoband","Coefficients","T_val","P_val","cnv_type","Event","Chromosome","Arm","ChrArm","-signedlog(P.adj)","cnv_status","TumorType","CellType"
"1863","4p12",0.33285019298398,1.63026655883177,0.106540173655361,"con","ALL","4","p","4p",0.257600741264851,1,"LUAD","DN_T"
"1864","4p11",0.312189298579352,1.51806947663496,0.132501925166764,"con","ALL","4","p","4p",0.190851407016163,1,"LUAD","DN_T"
"1865","4q12",0.263681291726206,1.2488985850152,1,"con","ALL","4","q","4q",0,1,"LUAD","DN_T"
"1866","4q13.2",0.238637288551051,1.08460694856187,1,"con","ALL","4","q","4q",0,1,"LUAD","DN_T"
"1867","4q21.1",0.0426060099355855,0.166473444214249,1,"con","ALL","4","q","4q",0,1,"LUAD","DN_T"
"1868","4q21.22",-0.0138807540811692,-0.0524416119698945,1,"con","ALL","4","q","4q",0,1,"LUAD","DN_T"
"1869","4q21.23",-0.0255777126762469,-0.0960769380484938,1,"con","ALL","4","q","4q",0,1,"LUAD","DN_T"
"1870","4q22.1",-0.0435726301952151,-0.164054002173878,1,"con","ALL","4","q","4q",0,1,"LUAD","DN_T"
"1871","4q22.3",-0.0351904439565434,-0.13258045532972,1,"con","ALL","4","q","4q",0,-1,"LUAD","DN_T"
"1872","4q23",0.35046599727321,1.42529035673019,1,"con","ALL","4","q","4q",0,-1,"LUAD","DN_T"
"1873","4q24",0.123578465366319,0.509055119411947,1,"con","ALL","4","q","4q",0,-1,"LUAD","DN_T"
"1874","4q25",-0.0432864949041375,-0.181948797145074,1,"con","ALL","4","q","4q",0,-1,"LUAD","DN_T"
"1875","4q27",-0.0711625748328629,-0.295968057779513,1,"con","ALL","4","q","4q",0,-1,"LUAD","DN_T"
"1876","4q31.1",-0.0715791044192649,-0.30187881630463,1,"con","ALL","4","q","4q",0,-1,"LUAD","DN_T"
"1877","4q31.21",-0.0816917852226713,-0.347710092967572,1,"con","ALL","4","q","4q",0,-1,"LUAD","DN_T"
"1878","4q31.22",-0.0771810801047172,-0.329574207086276,1,"con","ALL","4","q","4q",0,-1,"LUAD","DN_T"
"1879","4q32.1",-0.0754308264378134,-0.313981127978638,1,"con","ALL","4","q","4q",0,1,"LUAD","DN_T"
"1880","4q32.2",-0.0799909857579929,-0.331207021158182,1,"con","ALL","4","q","4q",0,1,"LUAD","DN_T"
"1881","4q34.1",-0.0773021692988722,-0.329057309159387,1,"con","ALL","4","q","4q",0,1,"LUAD","DN_T"
"1882","4q34.2",-0.0829115832813611,-0.356084221217202,1,"con","ALL","4","q","4q",0,1,"LUAD","DN_T"
"1883","4q35.1",-0.211681526832848,-0.93101723468323,1,"con","ALL","4","q","4q",0,1,"LUAD","DN_T"
"1884","5p15.33",-0.18532569314631,-2.07788415678265,0.0405681598252392,"con","ALL","5","p","5p",-0.51014035365811,1,"LUAD","DN_T"
"1885","5p15.31",-0.195099529812111,-2.00015371997811,0.0484980591060217,"con","ALL","5","p","5p",-0.478241467510932,1,"LUAD","DN_T"
"1886","5p15.2",-0.200874799525986,-1.9715567204985,0.0517315231505667,"con","ALL","5","p","5p",-0.465162739176046,1,"LUAD","DN_T"
"1887","5p15.1",-0.212668533335359,-1.91174441187193,0.0590905578930346,"con","ALL","5","p","5p",-0.437157470637044,1,"LUAD","DN_T"
"1888","5p13.3",-0.22170573685098,-1.86983825270702,0.0647572904099271,"con","ALL","5","p","5p",-0.406726918596974,1,"LUAD","DN_T"
"1889","5p13.1",-0.226990758279491,-1.64823109131796,0.102792102500534,"con","ALL","5","p","5p",-0.257600741264851,1,"LUAD","DN_T"
"1890","5p12",-0.233813935196321,-1.64184484209287,0.104112109369409,"con","ALL","5","p","5p",-0.257600741264851,1,"LUAD","DN_T"
"1891","5q11.1",-0.220069459124384,-1.40647587144184,0.163026415492259,"con","ALL","5","q","5q",-0.147514883372303,1,"LUAD","DN_T"
"1892","5q11.2",-0.269119104842149,-1.73247410995154,0.0866147533947882,"con","ALL","5","q","5q",-0.307295860384067,1,"LUAD","DN_T"
"1893","5q12.1",-0.326479889029338,-2.2099323477051,0.029646612052438,"con","ALL","5","q","5q",-0.567634916809965,1,"LUAD","DN_T"
"1894","5q12.3",-0.272382047351374,-1.94254816682399,0.0551971016319623,"con","ALL","5","q","5q",-0.452361466475221,1,"LUAD","DN_T"
"1895","5q13.1",-0.257003215049526,-1.89914934500822,0.0607480004112391,"con","ALL","5","q","5q",-0.429838694944599,1,"LUAD","DN_T"
"1896","5q13.2",-0.241728076699997,-1.95649655287847,0.0535069024956356,"con","ALL","5","q","5q",-0.455997175746207,1,"LUAD","DN_T"
"1897","5q13.3",-0.229485056133313,-1.97107675841099,0.0517873210570315,"con","ALL","5","q","5q",-0.465162739176046,-1,"LUAD","DN_T"
"1898","5q14.1",-0.222403814877155,-1.94823856737331,0.0545021780222746,"con","ALL","5","q","5q",-0.452956547805887,-1,"LUAD","DN_T"
"1899","5q14.2",-0.219725040310949,-1.98456726477439,0.0502383544799395,"con","ALL","5","q","5q",-0.468131613698534,-1,"LUAD","DN_T"
"1900","5q14.3",-0.226566281081979,-2.06367711734124,0.04192799986412,"con","ALL","5","q","5q",-0.51014035365811,-1,"LUAD","DN_T"
"1901","5q15",-0.242615840946991,-2.20070137939739,0.0303165364977797,"con","ALL","5","q","5q",-0.567634916809965,-1,"LUAD","DN_T"
"1902","5q21.1",-0.248146887215543,-2.23673870374675,0.0277740192728198,"con","ALL","5","q","5q",-0.573249395436093,-1,"LUAD","DN_T"
"1903","5q21.3",-0.252885163696757,-2.25745372659092,0.0263987833172312,"con","ALL","5","q","5q",-0.573249395436093,-1,"LUAD","DN_T"
"1904","5q22.2",-0.256650828500833,-2.23573888354786,0.0278419563600687,"con","ALL","5","q","5q",-0.573249395436093,-1,"LUAD","DN_T"
"1905","5q22.3",-0.266445670388075,-2.2731320558571,0.0253980547291544,"con","ALL","5","q","5q",-0.573249395436093,-1,"LUAD","DN_T"
"1906","5q23.1",-0.264281545438413,-2.24140926932684,0.0274585792010675,"con","ALL","5","q","5q",-0.573249395436093,-1,"LUAD","DN_T"
"1907","5q23.2",-0.25938984032887,-2.19483136325632,0.0307493899501233,"con","ALL","5","q","5q",-0.567634916809965,-1,"LUAD","DN_T"
"1908","5q31.1",-0.23032064725443,-2.07612763538568,0.0407342009929704,"con","ALL","5","q","5q",-0.51014035365811,1,"LUAD","DN_T"
"1909","5q31.2",-0.205530246065125,-2.02154312062298,0.046193815048385,"con","ALL","5","q","5q",-0.494117754808522,1,"LUAD","DN_T"
"1910","5q31.3",-0.204112289815683,-2.11726196199053,0.0369960644906462,"con","ALL","5","q","5q",-0.52183024579274,1,"LUAD","DN_T"
"1911","5q32",-0.187179327503566,-2.13272602959403,0.0356695957088636,"con","ALL","5","q","5q",-0.523734492234094,1,"LUAD","DN_T"
"1912","5q33.1",-0.188828784422633,-2.18397256873119,0.0315643505942982,"con","ALL","5","q","5q",-0.565234810576537,1,"LUAD","DN_T"
"1913","5q33.2",-0.191882074025777,-2.22415608267102,0.0286396807928739,"con","ALL","5","q","5q",-0.573249395436093,1,"LUAD","DN_T"
"1914","5q33.3",-0.185888073965364,-2.19260749767944,0.030914780938056,"con","ALL","5","q","5q",-0.567634916809965,1,"LUAD","DN_T"
"1915","5q34",-0.177993009743421,-2.12814577127129,0.0360581119747874,"con","ALL","5","q","5q",-0.523734492234094,1,"LUAD","DN_T"
"1916","5q35.1",-0.171510764912898,-2.07232464490957,0.041095699135115,"con","ALL","5","q","5q",-0.51014035365811,1,"LUAD","DN_T"
"1917","5q35.2",-0.170023906822128,-2.06228371918211,0.0420634585708741,"con","ALL","5","q","5q",-0.51014035365811,1,"LUAD","DN_T"
"1918","5q35.3",-0.102240315312133,-1.29925543314248,0.19717477516453,"con","ALL","5","q","5q",-0.102324723709192,1,"LUAD","DN_T"
"1919","6p25.2",0.0511716365854838,0.285425820199148,0.775973777149076,"con","ALL","6","p","6p",0,1,"LUAD","DN_T"
"1920","6p25.1",0.115354886119147,0.664560991942257,0.508030513216077,"con","ALL","6","p","6p",0,1,"LUAD","DN_T"
"1921","6p24.3",0.143142588608199,0.853412436597408,0.395696277900324,"con","ALL","6","p","6p",0,1,"LUAD","DN_T"
"1922","6p24.2",0.168767674864977,1.03947717311225,0.30136740454462,"con","ALL","6","p","6p",0.0257370413118741,1,"LUAD","DN_T"
"1923","6p23",0.400413570156177,2.55335844372799,0.0123518738764806,"con","ALL","6","p","6p",0.765938741839817,1,"LUAD","DN_T"
"1924","6p22.3",0.343355777883075,2.49017205820955,0.0146039411589769,"con","ALL","6","p","6p",0.723870335634238,1,"LUAD","DN_T"
"1925","6p22.2",0.315866578941033,2.40324930647368,0.0183020785222266,"con","ALL","6","p","6p",0.663628556688698,1,"LUAD","DN_T"
"1926","6p22.1",0.292169730896927,2.36043255065142,0.0204134877036393,"con","ALL","6","p","6p",0.642540698174297,1,"LUAD","DN_T"
"1927","6p21.33",0.249729466554471,2.25688578572635,0.0264356755419284,"con","ALL","6","p","6p",0.573249395436093,1,"LUAD","DN_T"
"1928","6p21.32",0.272396397924596,2.58397712213895,0.0113773810383837,"con","ALL","6","p","6p",0.790905421703143,1,"LUAD","DN_T"
"1929","6p21.31",0.311327199304437,2.78706454635878,0.0064875017120696,"con","ALL","6","p","6p",0.976878292487163,1,"LUAD","DN_T"
"1930","6p21.2",0.386104226108437,3.04342665971776,0.00306604224302667,"con","ALL","6","p","6p",1.17509841482752,1,"LUAD","DN_T"
"1931","6p21.1",0.473604395989983,3.1042632858817,0.00254999589481755,"con","ALL","6","p","6p",1.19183617342528,1,"LUAD","DN_T"
"1932","6p12.1",-0.00899115825084412,-0.0499726384669094,0.960254930697077,"con","ALL","6","p","6p",0,1,"LUAD","DN_T"
"1933","6q12",-0.0572570755709307,-0.33811388038188,0.736064812039266,"con","ALL","6","q","6q",0,1,"LUAD","DN_T"
"1934","6q13",-0.0600315208056359,-0.366553863008564,0.714812169260098,"con","ALL","6","q","6q",0,1,"LUAD","DN_T"
"1935","6q14.1",-0.054329595680979,-0.362240834236565,0.718021266624159,"con","ALL","6","q","6q",0,1,"LUAD","DN_T"
"1936","6q14.3",-0.0529034408533525,-0.401535413752119,0.688977829947737,"con","ALL","6","q","6q",0,1,"LUAD","DN_T"
"1937","6q15",-0.0764716489628893,-0.620794896604525,0.536303582692249,"con","ALL","6","q","6q",0,1,"LUAD","DN_T"
"1938","6q16.1",-0.0879118742023123,-0.746539455451178,0.457287330175197,"con","ALL","6","q","6q",0,1,"LUAD","DN_T"
"1939","6q16.2",-0.0798100854752697,-0.704927941254615,0.482675413387904,"con","ALL","6","q","6q",0,1,"LUAD","DN_T"
"1940","6q21",-0.075368875342353,-0.701162226706457,0.485010782077628,"con","ALL","6","q","6q",0,-1,"LUAD","DN_T"
"1941","6q22.1",-0.0618904160092404,-0.590821131520652,0.556121107989957,"con","ALL","6","q","6q",0,-1,"LUAD","DN_T"
"1942","6q22.31",-0.0610109680486791,-0.57191428841654,0.568805765537785,"con","ALL","6","q","6q",0,-1,"LUAD","DN_T"
"1943","6q22.33",-0.0626123861390578,-0.574525937421005,0.567045263597266,"con","ALL","6","q","6q",0,-1,"LUAD","DN_T"
"1944","6q23.2",-0.0618817750653779,-0.563639818980386,0.57440101907834,"con","ALL","6","q","6q",0,-1,"LUAD","DN_T"
"1945","6q23.3",-0.0561714717717413,-0.505204321147189,0.61465028233476,"con","ALL","6","q","6q",0,-1,"LUAD","DN_T"
"1946","6q24.1",-0.0510510463707405,-0.454822224551787,0.650332337095717,"con","ALL","6","q","6q",0,-1,"LUAD","DN_T"
"1947","6q24.2",-0.00224992306547987,-0.0200840213632475,0.984020806087095,"con","ALL","6","q","6q",0,-1,"LUAD","DN_T"
"1948","6q25.1",0.0788276748292851,0.722496204325655,0.471862701648101,"con","ALL","6","q","6q",0,-1,"LUAD","DN_T"
"1949","6q25.3",0.129276226687383,1.24798087458741,0.215275196130809,"con","ALL","6","q","6q",0.0821657108764429,1,"LUAD","DN_T"
"1950","6q27",0.142280929028035,1.40977137567956,0.162053587875765,"con","ALL","6","q","6q",0.147514883372303,1,"LUAD","DN_T"
"1951","7p22.3",-0.0580303317554926,-0.831627626101208,0.40782022663226,"con","ALL","7","p","7p",0,1,"LUAD","DN_T"
"1952","7p22.1",-0.053781982065373,-0.787768570953626,0.43290194900837,"con","ALL","7","p","7p",0,1,"LUAD","DN_T"
"1953","7p21.3",-0.0531077522227456,-0.781944061634171,0.436299803300189,"con","ALL","7","p","7p",0,1,"LUAD","DN_T"
"1954","7p21.1",-0.0514318455196492,-0.753560862969016,0.45307984157322,"con","ALL","7","p","7p",0,1,"LUAD","DN_T"
"1955","7p15.3",-0.049564781803072,-0.718719544998181,0.474175601798819,"con","ALL","7","p","7p",0,1,"LUAD","DN_T"
"1956","7p15.2",-0.0487092250005598,-0.702176664604875,0.484381050312271,"con","ALL","7","p","7p",0,1,"LUAD","DN_T"
"1957","7p14.3",-0.0462523741174396,-0.653143571343895,0.515328809950691,"con","ALL","7","p","7p",0,1,"LUAD","DN_T"
"1958","7p14.2",-0.0464316557371513,-0.647019740335732,0.519265999182799,"con","ALL","7","p","7p",0,1,"LUAD","DN_T"
"1959","7p14.1",-0.0242990576979213,-0.33105979571657,0.741368884782766,"con","ALL","7","p","7p",0,1,"LUAD","DN_T"
"1960","7p13",0.0104436313131597,0.13747827494457,0.890959863450456,"con","ALL","7","p","7p",0,1,"LUAD","DN_T"
"1961","7p12.3",0.0209559476180139,0.26612566769213,0.790751148808231,"con","ALL","7","p","7p",0,1,"LUAD","DN_T"
"1962","7p11.2",0.0222980927155376,0.272407562245763,0.785932658309732,"con","ALL","7","p","7p",0,1,"LUAD","DN_T"
"1963","7q11.21",0.0253673804124124,0.28917216619083,0.773114692395783,"con","ALL","7","q","7q",0,1,"LUAD","DN_T"
"1964","7q11.23",-0.0118784322411823,-0.109941738415205,0.912700361004719,"con","ALL","7","q","7q",0,1,"LUAD","DN_T"
"1965","7q21.12",-0.112648155544939,-0.982480302319398,0.328497077281244,"con","ALL","7","q","7q",-0.00698959907858554,1,"LUAD","DN_T"
"1966","7q21.2",-0.118165108968909,-0.979624510306587,0.329897514590869,"con","ALL","7","q","7q",-0.00698959907858554,1,"LUAD","DN_T"
"1967","7q21.3",-0.125435756229469,-1.01234931725339,0.31408498526668,"con","ALL","7","q","7q",-0.0190985228313607,1,"LUAD","DN_T"
"1968","7q22.1",-0.0920936128484576,-0.708374284898943,0.480543563241373,"con","ALL","7","q","7q",0,1,"LUAD","DN_T"
"1969","7q22.3",-0.0284903614605538,-0.205018968163534,0.838020278060476,"con","ALL","7","q","7q",0,1,"LUAD","DN_T"
"1970","7q31.1",-0.00983374631868237,-0.0679616603377916,0.945966914282499,"con","ALL","7","q","7q",0,1,"LUAD","DN_T"
"1971","7q31.2",-0.0026821821775154,-0.0182041064325,0.985516323168378,"con","ALL","7","q","7q",0,1,"LUAD","DN_T"
"1972","7q31.31",0.000724887649198251,0.00489780626835734,0.996102971698319,"con","ALL","7","q","7q",0,1,"LUAD","DN_T"
"1973","7q31.32",0.000206339671105618,0.00137913400063659,0.998902662959353,"con","ALL","7","q","7q",0,1,"LUAD","DN_T"
"1974","7q32.1",-0.00638730942420408,-0.041474959662552,0.967009127093639,"con","ALL","7","q","7q",0,-1,"LUAD","DN_T"
"1975","7q32.2",-0.00867078073870068,-0.0555339686404805,0.955836166548372,"con","ALL","7","q","7q",0,-1,"LUAD","DN_T"
"1976","7q33",-0.0103979561207941,-0.0657727565319556,0.947704629580468,"con","ALL","7","q","7q",0,-1,"LUAD","DN_T"
"1977","7q34",-0.0126765601073732,-0.0797927968278395,0.936579211249035,"con","ALL","7","q","7q",0,1,"LUAD","DN_T"
"1978","7q36.1",-0.0193789079673662,-0.125029124917185,0.900779343988812,"con","ALL","7","q","7q",0,1,"LUAD","DN_T"
"1979","7q36.3",-0.031305456060361,-0.207827548587057,0.835833185925456,"con","ALL","7","q","7q",0,1,"LUAD","DN_T"
"1980","8p23.3",0.193857599547452,1.55470531326434,0.123525893652003,"con","ALL","8","p","8p",0.20234775178506,1,"LUAD","DN_T"
"1981","8p22",0.245678279924685,1.91764886965291,0.0583267988397168,"con","ALL","8","p","8p",0.437157470637044,1,"LUAD","DN_T"
"1982","8p21.3",0.27114300659899,2.02283025536652,0.0460581949678029,"con","ALL","8","p","8p",0.494117754808522,1,"LUAD","DN_T"
"1983","8p21.2",0.374267332904839,2.73746818526307,0.00746117817481118,"con","ALL","8","p","8p",0.939533058580812,1,"LUAD","DN_T"
"1984","8p21.1",0.395965883976857,2.8476275286437,0.00545661627362487,"con","ALL","8","p","8p",1.01311429801833,1,"LUAD","DN_T"
"1985","8p12",0.426589614009332,3.00821390840801,0.00340738575305976,"con","ALL","8","p","8p",1.17486442830239,1,"LUAD","DN_T"
"1986","8p11.23",0.4524673482211,3.06526540122927,0.00287056785022421,"con","ALL","8","p","8p",1.18485992574334,1,"LUAD","DN_T"
"1987","8p11.22",0.441167426934247,2.99024959786671,0.00359477171059326,"con","ALL","8","p","8p",1.16633767301534,1,"LUAD","DN_T"
"1988","8p11.21",0.364310391504124,2.50917450838326,0.0138907427136701,"con","ALL","8","p","8p",0.72541155667953,1,"LUAD","DN_T"
"1989","8q11.21",0.282448371349569,2.05502203471302,0.042775510404102,"con","ALL","8","q","8q",0.51014035365811,1,"LUAD","DN_T"
"1990","8q11.23",0.217866988416994,1.63529040966995,0.105481081485043,"con","ALL","8","q","8q",0.257600741264851,1,"LUAD","DN_T"
"1991","8q12.1",0.102205530149063,0.819340977927782,0.414756342493481,"con","ALL","8","q","8q",0,1,"LUAD","DN_T"
"1992","8q12.3",0.0448849510093858,0.379719902661901,0.705047889925894,"con","ALL","8","q","8q",0,1,"LUAD","DN_T"
"1993","8q13.1",-0.0187903390998445,-0.165149992340633,0.869196312706374,"con","ALL","8","q","8q",0,1,"LUAD","DN_T"
"1994","8q13.3",-0.0353321950101288,-0.320327028365765,0.74946295893888,"con","ALL","8","q","8q",0,1,"LUAD","DN_T"
"1995","8q21.11",-0.108508177590397,-1.0392883252339,0.301454714514309,"con","ALL","8","q","8q",-0.0257370413118741,1,"LUAD","DN_T"
"1996","8q21.13",-0.108710199790012,-1.14744046059975,0.254240709697212,"con","ALL","8","q","8q",-0.053050185091599,1,"LUAD","DN_T"
"1997","8q21.3",-0.0885633695144559,-1.02676756110729,0.307281650937251,"con","ALL","8","q","8q",-0.0226379844526999,1,"LUAD","DN_T"
"1998","8q22.1",-0.0757238692036411,-0.978769752247045,0.330317438272712,"con","ALL","8","q","8q",-0.00698959907858554,1,"LUAD","DN_T"
"1999","8q22.2",-0.0656758995726107,-0.900357073769244,0.37033315358956,"con","ALL","8","q","8q",0,1,"LUAD","DN_T"
"2000","8q22.3",-0.0577122708373184,-0.821044339536529,0.413790540036618,"con","ALL","8","q","8q",0,1,"LUAD","DN_T"
"2001","8q23.1",-0.0437994662954761,-0.642533645351119,0.522160228487337,"con","ALL","8","q","8q",0,1,"LUAD","DN_T"
"2002","8q23.2",-0.0434506910359529,-0.641921911672839,0.522555544155976,"con","ALL","8","q","8q",0,1,"LUAD","DN_T"
"2003","8q24.11",-0.0398068798848554,-0.593296210326981,0.554471012645817,"con","ALL","8","q","8q",0,1,"LUAD","DN_T"
"2004","8q24.12",-0.0343948297580677,-0.522194794247973,0.602817658799897,"con","ALL","8","q","8q",0,1,"LUAD","DN_T"
"2005","8q24.13",-0.0470374425438993,-0.731571593295213,0.466330689766373,"con","ALL","8","q","8q",0,1,"LUAD","DN_T"
"2006","8q24.22",-0.0575394757987113,-0.930055701436091,0.354830206410881,"con","ALL","8","q","8q",0,1,"LUAD","DN_T"
"2007","8q24.3",-0.0520355687290744,-0.878837817633859,0.381829575219937,"con","ALL","8","q","8q",0,1,"LUAD","DN_T"
"2008","9p24.1",0.0689142278819312,0.851849763495066,0.396558516309892,"con","ALL","9","p","9p",0,-1,"LUAD","DN_T"
"2009","9p22.3",0.0674418078939436,0.823967738550779,0.41213613686156,"con","ALL","9","p","9p",0,-1,"LUAD","DN_T"
"2010","9p22.1",0.11582286723332,1.44313194461111,0.152454925661183,"con","ALL","9","p","9p",0.163266462275152,-1,"LUAD","DN_T"
"2011","9p21.1",0.16218978890053,1.83014084509644,0.070539082975929,"con","ALL","9","p","9p",0.374181529452333,-1,"LUAD","DN_T"
"2012","9p13.3",0.215669879735709,2.05353618126325,0.0429224773961647,"con","ALL","9","p","9p",0.51014035365811,-1,"LUAD","DN_T"
"2013","9p13.2",0.27485627334727,2.22460097022208,0.0286086750265224,"con","ALL","9","p","9p",0.573249395436093,-1,"LUAD","DN_T"
"2014","9q21.12",0.338354417923269,2.42003653535809,0.0175288029558938,"con","ALL","9","q","9q",0.673233332457718,-1,"LUAD","DN_T"
"2015","9q21.13",0.382895297515918,2.45081610539011,0.0161863088271486,"con","ALL","9","q","9q",0.688952425110529,-1,"LUAD","DN_T"
"2016","9q21.2",0.199484398507651,1.0259961240189,1,"con","ALL","9","q","9q",0,-1,"LUAD","DN_T"
"2017","9q21.31",0.201375343576573,1.01896639954423,1,"con","ALL","9","q","9q",0,-1,"LUAD","DN_T"
"2018","9q21.32",0.208548420779924,1.02896175523144,1,"con","ALL","9","q","9q",0,-1,"LUAD","DN_T"
"2019","9q21.33",0.210440121508527,1.0094564569864,1,"con","ALL","9","q","9q",0,-1,"LUAD","DN_T"
"2020","9q22.2",0.203518297717727,0.965384799469565,1,"con","ALL","9","q","9q",0,-1,"LUAD","DN_T"
"2021","9q22.31",0.196228927101122,0.93785117269458,1,"con","ALL","9","q","9q",0,-1,"LUAD","DN_T"
"2022","9q22.32",0.189528521841107,0.911048625744007,1,"con","ALL","9","q","9q",0,-1,"LUAD","DN_T"
"2023","9q22.33",0.16588691900446,0.838449795789273,1,"con","ALL","9","q","9q",0,-1,"LUAD","DN_T"
"2024","9q31.1",0.145311956058713,0.801352873719159,0.425038017868088,"con","ALL","9","q","9q",0,-1,"LUAD","DN_T"
"2025","9q31.2",0.126509764985271,0.751775370677096,0.454147663233146,"con","ALL","9","q","9q",0,-1,"LUAD","DN_T"
"2026","9q31.3",0.118898710509018,0.738775862425817,0.461965428428074,"con","ALL","9","q","9q",0,-1,"LUAD","DN_T"
"2027","9q32",0.108847558513516,0.67115832311005,0.503838605921666,"con","ALL","9","q","9q",0,-1,"LUAD","DN_T"
"2028","9q33.2",0.0975339533151561,0.56983156633475,0.570211620507549,"con","ALL","9","q","9q",0,-1,"LUAD","DN_T"
"2029","9q33.3",0.0680284772138,0.397295396120276,0.692090299548129,"con","ALL","9","q","9q",0,-1,"LUAD","DN_T"
"2030","9q34.11",0.0396452792904201,0.226759519267337,0.821124998011956,"con","ALL","9","q","9q",0,-1,"LUAD","DN_T"
"2031","9q34.13",0.0179560932102139,0.103990177010117,0.917408529617911,"con","ALL","9","q","9q",0,-1,"LUAD","DN_T"
"2032","9q34.3",-0.0347718185169667,-0.235256596275953,0.814544045848751,"con","ALL","9","q","9q",0,1,"LUAD","DN_T"
"2033","10p15.3",0.0633759202147926,0.595597403972342,0.552939031305237,"con","ALL","10","p","10p",0,-1,"LUAD","DN_T"
"2034","10p14",0.062714779832592,0.50951148234642,0.611640827185571,"con","ALL","10","p","10p",0,-1,"LUAD","DN_T"
"2035","10p13",0.0665555813658074,0.489099892123259,0.625960823923756,"con","ALL","10","p","10p",0,-1,"LUAD","DN_T"
