"","Cytoband","Coefficients","T_val","P_val","cnv_type","Event","Chromosome","Arm","ChrArm","-signedlog(P.adj)","cnv_status","TumorType","CellType"
"207","5q33.3",-0.0576591022063062,-0.49616703739839,0.620972885053267,"con","ALL","5","q","5q",0,1,"LUAD","B_cell"
"208","5q34",-0.0631091748214047,-0.553161941358516,0.581508970507262,"con","ALL","5","q","5q",0,1,"LUAD","B_cell"
"209","5q35.1",-0.0655153306052013,-0.582810174306304,0.561462540925553,"con","ALL","5","q","5q",0,1,"LUAD","B_cell"
"210","5q35.2",-0.0774497030628989,-0.695702870128676,0.488387854452473,"con","ALL","5","q","5q",-0.00596291459711092,1,"LUAD","B_cell"
"211","5q35.3",-0.0950855078977789,-0.921841305727529,0.359048936743884,"con","ALL","5","q","5q",-0.0380389516696883,1,"LUAD","B_cell"
"212","6p25.2",-0.0968787087437912,-0.395702480728652,0.69325070783532,"con","ALL","6","p","6p",0,1,"LUAD","B_cell"
"213","6p25.1",-0.0727888908484454,-0.306600889918629,0.759847612620306,"con","ALL","6","p","6p",0,1,"LUAD","B_cell"
"214","6p24.3",-0.0653346610571699,-0.284630110820343,0.776574259903328,"con","ALL","6","p","6p",0,1,"LUAD","B_cell"
"215","6p24.2",-0.0747439853626959,-0.336374919283441,0.737362595726245,"con","ALL","6","p","6p",0,1,"LUAD","B_cell"
"216","6p23",0.0213281922323185,0.0969203216052011,0.923002810664564,"con","ALL","6","p","6p",0,1,"LUAD","B_cell"
"217","6p22.3",-0.00428782965831355,-0.0222567803095267,0.982291855410469,"con","ALL","6","p","6p",0,1,"LUAD","B_cell"
"218","6p22.2",0.0025380742402581,0.0138652312022044,0.988967853591798,"con","ALL","6","p","6p",0,1,"LUAD","B_cell"
"219","6p22.1",-0.00123899831925119,-0.00719861788582586,0.994272141273836,"con","ALL","6","p","6p",0,1,"LUAD","B_cell"
"220","6p21.33",-0.00542919052951503,-0.0353688913491487,0.971863058905642,"con","ALL","6","p","6p",0,1,"LUAD","B_cell"
"221","6p21.32",-0.00048410506456122,-0.00328243868060028,0.997388182652518,"con","ALL","6","p","6p",0,1,"LUAD","B_cell"
"222","6p21.31",0.0059643875260787,0.0378147123204503,0.969918247111444,"con","ALL","6","p","6p",0,1,"LUAD","B_cell"
"223","6p21.2",0.0480535323709685,0.26502785320194,0.791587412076157,"con","ALL","6","p","6p",0,1,"LUAD","B_cell"
"224","6p21.1",0.0503169330483757,0.229557833698014,0.818950560175588,"con","ALL","6","p","6p",0,1,"LUAD","B_cell"
"225","6p12.1",-0.0669539705085509,-0.27435593784238,0.784432951950222,"con","ALL","6","p","6p",0,1,"LUAD","B_cell"
"226","6q12",-0.0734307488895084,-0.319651364542598,0.74996533037435,"con","ALL","6","q","6q",0,1,"LUAD","B_cell"
"227","6q13",-0.0826736882916344,-0.372253104953528,0.710569920615586,"con","ALL","6","q","6q",0,1,"LUAD","B_cell"
"228","6q14.1",-0.0645954992931834,-0.317150929770884,0.751855577717978,"con","ALL","6","q","6q",0,1,"LUAD","B_cell"
"229","6q14.3",-0.0286442790674954,-0.159856436191301,0.873348459013163,"con","ALL","6","q","6q",0,1,"LUAD","B_cell"
"230","6q15",-0.00156807516681624,-0.00934151461929632,0.992567107002218,"con","ALL","6","q","6q",0,1,"LUAD","B_cell"
"231","6q16.1",0.0113342665313709,0.0705491395883878,0.943911400103354,"con","ALL","6","q","6q",0,1,"LUAD","B_cell"
"232","6q16.2",0.00953687765779272,0.061732854523572,0.95091096142275,"con","ALL","6","q","6q",0,1,"LUAD","B_cell"
"233","6q21",0.00595323329102076,0.0405534077561436,0.967740770479343,"con","ALL","6","q","6q",0,-1,"LUAD","B_cell"
"234","6q22.1",0.00174409000093751,0.0121955222498485,0.990296319515246,"con","ALL","6","q","6q",0,-1,"LUAD","B_cell"
"235","6q22.31",0.00104017445424321,0.00714003997488915,0.994318750250123,"con","ALL","6","q","6q",0,-1,"LUAD","B_cell"
"236","6q22.33",-0.00661566743277776,-0.0444552758511302,0.96463890710319,"con","ALL","6","q","6q",0,-1,"LUAD","B_cell"
"237","6q23.2",-0.00499749571669564,-0.0333437474298789,0.973473495609218,"con","ALL","6","q","6q",0,-1,"LUAD","B_cell"
"238","6q23.3",-0.00633161117433959,-0.0417357001918296,0.966800830299016,"con","ALL","6","q","6q",0,-1,"LUAD","B_cell"
"239","6q24.1",-0.0129475952207066,-0.0845359535797961,0.932816018739972,"con","ALL","6","q","6q",0,-1,"LUAD","B_cell"
"240","6q24.2",-0.00824808650289243,-0.0539552381762911,0.957089102933136,"con","ALL","6","q","6q",0,-1,"LUAD","B_cell"
"241","6q25.1",0.0340349619930546,0.227778520162324,0.820329430667835,"con","ALL","6","q","6q",0,-1,"LUAD","B_cell"
"242","6q25.3",0.063639835338609,0.446273364421775,0.656459919934696,"con","ALL","6","q","6q",0,1,"LUAD","B_cell"
"243","6q27",0.0736213297314668,0.528959624050322,0.598121351973582,"con","ALL","6","q","6q",0,1,"LUAD","B_cell"
"244","7p22.3",-0.170809673925515,-2.11070025229342,0.0375409726881388,"con","ALL","7","p","7p",-0.313834889072208,1,"LUAD","B_cell"
"245","7p22.1",-0.167630759297325,-2.11771027778695,0.0369264703094653,"con","ALL","7","p","7p",-0.313834889072208,1,"LUAD","B_cell"
"246","7p21.3",-0.167698467882591,-2.13832375391555,0.0351696762014289,"con","ALL","7","p","7p",-0.313834889072208,1,"LUAD","B_cell"
"247","7p21.1",-0.16857489333803,-2.14283680666361,0.0347948724772207,"con","ALL","7","p","7p",-0.313834889072208,1,"LUAD","B_cell"
"248","7p15.3",-0.172190680433126,-2.16655458303573,0.0328816169976749,"con","ALL","7","p","7p",-0.313834889072208,1,"LUAD","B_cell"
"249","7p15.2",-0.174348532362675,-2.18188515753905,0.0316942328017215,"con","ALL","7","p","7p",-0.313834889072208,1,"LUAD","B_cell"
"250","7p14.3",-0.176133233596961,-2.15273254560582,0.033985161204358,"con","ALL","7","p","7p",-0.313834889072208,1,"LUAD","B_cell"
"251","7p14.2",-0.17783069260707,-2.1440955381506,0.034690956683184,"con","ALL","7","p","7p",-0.313834889072208,1,"LUAD","B_cell"
"252","7p14.1",-0.172549553865453,-2.04286680236557,0.0439582626330105,"con","ALL","7","p","7p",-0.310913425055388,1,"LUAD","B_cell"
"253","7p13",-0.161644665806219,-1.85466406542962,0.0668825875207981,"con","ALL","7","p","7p",-0.232704900145023,1,"LUAD","B_cell"
"254","7p12.3",-0.156151909042637,-1.71529259730236,0.0896948644179152,"con","ALL","7","p","7p",-0.232704900145023,1,"LUAD","B_cell"
"255","7p11.2",-0.158763233354159,-1.67832902982139,0.09671403931747,"con","ALL","7","p","7p",-0.232704900145023,1,"LUAD","B_cell"
"256","7q11.21",-0.166408713632008,-1.6570230640378,0.1009587937222,"con","ALL","7","q","7q",-0.232704900145023,1,"LUAD","B_cell"
"257","7q11.23",-0.172892620540242,-1.42192630225876,0.158466077335748,"con","ALL","7","q","7q",-0.19723977044154,1,"LUAD","B_cell"
"258","7q21.12",-0.178306410851753,-1.33719179155665,0.184493011536436,"con","ALL","7","q","7q",-0.166428534399673,1,"LUAD","B_cell"
"259","7q21.2",-0.161847685790948,-1.13122860904565,0.260931298453548,"con","ALL","7","q","7q",-0.0868557050696481,1,"LUAD","B_cell"
"260","7q21.3",-0.137218048392648,-0.914357520990754,0.362945427726694,"con","ALL","7","q","7q",-0.0352944222717518,1,"LUAD","B_cell"
"261","7q22.1",-0.113757785298871,-0.701776483400267,0.484609559259545,"con","ALL","7","q","7q",-0.00596291459711092,1,"LUAD","B_cell"
"262","7q22.3",-0.0847093241886975,-0.475807944613193,0.63535148428185,"con","ALL","7","q","7q",0,1,"LUAD","B_cell"
"263","7q31.1",-0.0909327032100234,-0.490988676620165,0.624616460960637,"con","ALL","7","q","7q",0,1,"LUAD","B_cell"
"264","7q31.2",-0.0920475541281087,-0.48956393454812,0.62562057563028,"con","ALL","7","q","7q",0,1,"LUAD","B_cell"
"265","7q31.31",-0.0821710532699307,-0.435269156409632,0.664397692389761,"con","ALL","7","q","7q",0,1,"LUAD","B_cell"
"266","7q31.32",-0.0833847964213368,-0.43783411894258,0.662544017603029,"con","ALL","7","q","7q",0,1,"LUAD","B_cell"
"267","7q32.1",-0.0869562499452908,-0.446264220605709,0.65646649955528,"con","ALL","7","q","7q",0,-1,"LUAD","B_cell"
"268","7q32.2",-0.0955093717601497,-0.485036804237167,0.628815840021734,"con","ALL","7","q","7q",0,-1,"LUAD","B_cell"
"269","7q33",-0.0991901306421367,-0.500723125287077,0.617774943235475,"con","ALL","7","q","7q",0,-1,"LUAD","B_cell"
"270","7q34",-0.109388596019985,-0.557921149357656,0.578268245506487,"con","ALL","7","q","7q",0,1,"LUAD","B_cell"
"271","7q36.1",-0.131203164197197,-0.699979554901966,0.485725718954362,"con","ALL","7","q","7q",-0.00596291459711092,1,"LUAD","B_cell"
"272","7q36.3",-0.13932935990805,-0.771321172756238,0.44251482675295,"con","ALL","7","q","7q",-0.0105796129656933,1,"LUAD","B_cell"
"273","8p23.3",-0.120672606556154,-0.70540765810312,0.482358378923872,"con","ALL","8","p","8p",-0.00596291459711092,1,"LUAD","B_cell"
"274","8p22",-0.0731469492426957,-0.413934266579427,0.679896233346322,"con","ALL","8","p","8p",0,1,"LUAD","B_cell"
"275","8p21.3",-0.0304457651287883,-0.164505325970958,0.869698211122409,"con","ALL","8","p","8p",0,1,"LUAD","B_cell"
"276","8p21.2",0.0489087238191064,0.25444477508632,0.799726058405524,"con","ALL","8","p","8p",0,1,"LUAD","B_cell"
"277","8p21.1",0.0820701156512894,0.419013728515622,0.676193500959281,"con","ALL","8","p","8p",0,1,"LUAD","B_cell"
"278","8p12",0.105259450707469,0.524752636516967,0.601031219290117,"con","ALL","8","p","8p",0,1,"LUAD","B_cell"
"279","8p11.23",0.155326993080348,0.746800438125209,0.457109198632195,"con","ALL","8","p","8p",0.00867757010616076,1,"LUAD","B_cell"
"280","8p11.22",0.176548216148385,0.853292704039007,0.395737469973667,"con","ALL","8","p","8p",0.027093005706592,1,"LUAD","B_cell"
"281","8p11.21",0.147730729950093,0.73279747329802,0.465565375497524,"con","ALL","8","p","8p",0.00596291459711092,1,"LUAD","B_cell"
"282","8q11.21",0.104893545437685,0.553591319162437,0.581216236871933,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"283","8q11.23",0.0870077959344649,0.475913515366432,0.635276556923063,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"284","8q12.1",0.0228927275574114,0.134251682060079,0.893500035668035,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"285","8q12.3",-0.00844620172230101,-0.0522939241873651,0.958409118576638,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"286","8q13.1",-0.0538432707602602,-0.346539126545595,0.72973760780906,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"287","8q13.3",-0.0786933872621047,-0.522674892957866,0.602470735731895,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"288","8q21.11",-0.116364873468411,-0.814540676711628,0.417461811941887,"con","ALL","8","q","8q",-0.0187226606509372,1,"LUAD","B_cell"
"289","8q21.13",-0.113734663262324,-0.880771094092903,0.380762016069704,"con","ALL","8","q","8q",-0.0297360481222584,1,"LUAD","B_cell"
"290","8q21.3",-0.108810767918426,-0.934148826853226,0.352699291109806,"con","ALL","8","q","8q",-0.0380389516696883,1,"LUAD","B_cell"
"291","8q22.1",-0.0910148906715644,-0.877102761680163,0.38274051222536,"con","ALL","8","q","8q",-0.0297360481222584,1,"LUAD","B_cell"
"292","8q22.2",-0.0770903091004148,-0.789534595808744,0.431852032763512,"con","ALL","8","q","8q",-0.0105796129656933,1,"LUAD","B_cell"
"293","8q22.3",-0.0632046633942118,-0.671870778836389,0.503368154492982,"con","ALL","8","q","8q",-0.00239448485473393,1,"LUAD","B_cell"
"294","8q23.1",-0.0445009451198472,-0.487517116731893,0.627064346357871,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"295","8q23.2",-0.0406754451140749,-0.448530225744843,0.654836778472811,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"296","8q24.11",-0.0341132568749742,-0.379181297869847,0.70543657968832,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"297","8q24.12",-0.0247783836872656,-0.280282089743599,0.779897266986229,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"298","8q24.13",-0.0224845061689665,-0.259472703761268,0.79585664090422,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"299","8q24.22",-0.0117139999918509,-0.139618565718556,0.889269917155983,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"300","8q24.3",0.0150689525003321,0.186949169660704,0.852116658388471,"con","ALL","8","q","8q",0,1,"LUAD","B_cell"
"301","9p24.1",0.113791295074554,1.06075252298689,0.291609617298954,"con","ALL","9","p","9p",0.0662804262550242,-1,"LUAD","B_cell"
"302","9p22.3",0.116443135536664,1.07459693488068,0.285396295449519,"con","ALL","9","p","9p",0.0662804262550242,-1,"LUAD","B_cell"
"303","9p22.1",0.138329643858806,1.29223161841831,0.199548839036273,"con","ALL","9","p","9p",0.146235652498434,-1,"LUAD","B_cell"
"304","9p21.1",0.191057824047238,1.62799982105414,0.106982461718952,"con","ALL","9","p","9p",0.232704900145023,-1,"LUAD","B_cell"
"305","9p13.3",0.2450122361185,1.77303170064358,0.0795694113407291,"con","ALL","9","p","9p",0.232704900145023,-1,"LUAD","B_cell"
"306","9p13.2",0.300417077694125,1.85399879600804,0.0669787003511674,"con","ALL","9","p","9p",0.232704900145023,-1,"LUAD","B_cell"
"307","9q21.12",0.372411668967438,2.0547217482603,0.0427731185449358,"con","ALL","9","q","9q",0.310913425055388,-1,"LUAD","B_cell"
"308","9q21.13",0.448709156872866,2.26051183916244,0.0261740634336033,"con","ALL","9","q","9q",0.313834889072208,-1,"LUAD","B_cell"
"309","9q21.2",0.478372846703342,2.08473198665772,1,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"310","9q21.31",0.512069834489938,2.21259156025926,1,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"311","9q21.32",0.543986418185153,2.31931669699751,1,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"312","9q21.33",0.60164184282002,2.55704181178246,1,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"313","9q22.2",0.61455409439789,2.62249613778711,1,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"314","9q22.31",0.596899558934988,2.61363722147778,1,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"315","9q22.32",0.592843931674743,2.62498551813457,1,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"316","9q22.33",0.567780507521293,2.64190424400737,1,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"317","9q31.1",0.512224123463537,2.58141252823337,0.0114379610233546,"con","ALL","9","q","9q",0.401658479951559,-1,"LUAD","B_cell"
"318","9q31.2",0.479966908884692,2.59589330611934,0.0109993468890694,"con","ALL","9","q","9q",0.401658479951559,-1,"LUAD","B_cell"
"319","9q31.3",0.45694776337909,2.56829298797587,0.0118489038418013,"con","ALL","9","q","9q",0.401658479951559,-1,"LUAD","B_cell"
"320","9q32",0.445628588890888,2.44100220830311,0.0165820526722101,"con","ALL","9","q","9q",0.347468738009087,-1,"LUAD","B_cell"
"321","9q33.2",0.428975002920941,2.14849692124153,0.0343297117308632,"con","ALL","9","q","9q",0.313834889072208,-1,"LUAD","B_cell"
"322","9q33.3",0.285320174840761,1.3492312652186,0.180610203484368,"con","ALL","9","q","9q",0.170426528082127,-1,"LUAD","B_cell"
"323","9q34.11",0.082763310848545,0.36366687127558,0.71695030682423,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"324","9q34.13",-0.0210139631688318,-0.0915265377326817,0.927275398963257,"con","ALL","9","q","9q",0,-1,"LUAD","B_cell"
"325","9q34.3",-0.058620187083639,-0.294007829982939,0.76942147743519,"con","ALL","9","q","9q",0,1,"LUAD","B_cell"
"326","10p15.3",0.235377498583646,1.91004397864039,0.0592769813614834,"con","ALL","10","p","10p",0.235429647774029,-1,"LUAD","B_cell"
"327","10p14",0.200866051877512,1.3527684767347,0.179481237155825,"con","ALL","10","p","10p",0.170426528082127,-1,"LUAD","B_cell"
"328","10p13",0.177250128034762,1.06422901315045,0.290040757245033,"con","ALL","10","p","10p",0.0662804262550242,-1,"LUAD","B_cell"
"329","10p12.2",0.115495955111677,0.600683904308501,0.549543724818043,"con","ALL","10","p","10p",0,-1,"LUAD","B_cell"
"330","10p12.1",0.05112187286463,0.242022403049399,0.809307388503543,"con","ALL","10","p","10p",0,-1,"LUAD","B_cell"
"331","10p11.22",-0.0135283213676215,-0.0590983703683181,0.953003344225673,"con","ALL","10","p","10p",0,-1,"LUAD","B_cell"
"332","10q11.21",-0.0770801650078613,-0.303752710286303,0.762009728079406,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"333","10q11.22",-0.112828540044329,-0.430996861682119,0.667489873322958,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"334","10q21.1",-0.120685974610339,-0.453005537153554,0.651623026979083,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"335","10q21.3",-0.173271594919516,-0.615649866344881,1,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"336","10q22.1",-0.207300930586507,-0.653704599890432,1,"con","ALL","10","q","10q",0,1,"LUAD","B_cell"
"337","10q22.2",-0.155682816149528,-0.446710581337269,1,"con","ALL","10","q","10q",0,1,"LUAD","B_cell"
"338","10q22.3",-0.0191954573988659,-0.0547907396388179,1,"con","ALL","10","q","10q",0,1,"LUAD","B_cell"
"339","10q23.1",0.0510571704122642,0.145111226210388,1,"con","ALL","10","q","10q",0,1,"LUAD","B_cell"
"340","10q23.2",0.0901483284407343,0.25597096619025,1,"con","ALL","10","q","10q",0,1,"LUAD","B_cell"
"341","10q23.31",0.107476209174021,0.302625321600973,1,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"342","10q23.32",0.130399951231898,0.366397523941726,1,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"343","10q24.1",0.230073083822471,0.670294511638251,1,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"344","10q24.2",0.244125536779754,0.71817102362625,1,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"345","10q24.31",0.286758279143135,0.884952427846458,1,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"346","10q24.32",0.291810236857481,0.925088391631916,0.357366661164583,"con","ALL","10","q","10q",0.0380389516696883,-1,"LUAD","B_cell"
"347","10q25.1",0.277700986965581,0.879256137779531,0.381578324763468,"con","ALL","10","q","10q",0.0297360481222584,-1,"LUAD","B_cell"
"348","10q25.2",0.263693761236066,0.827164689845646,0.410307514470892,"con","ALL","10","q","10q",0.024475216050842,-1,"LUAD","B_cell"
"349","10q25.3",0.18326053102002,0.572970703022539,1,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"350","10q26.11",0.164957824128237,0.510337796829226,1,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"351","10q26.13",0.260657687903607,0.92184322426509,1,"con","ALL","10","q","10q",0,-1,"LUAD","B_cell"
"352","10q26.3",0.244945841299816,0.962456697711248,0.338370800052647,"con","ALL","10","q","10q",0.0380389516696883,-1,"LUAD","B_cell"
"353","11p15.5",-0.12581443406149,-1.03754182302841,0.302232527359354,"con","ALL","11","p","11p",-0.0612117210028274,-1,"LUAD","B_cell"
"354","11p15.4",-0.203783184730381,-1.10353369934149,0.272705122297441,"con","ALL","11","p","11p",-0.0809770507690443,-1,"LUAD","B_cell"
"355","11p15.3",-0.240117746697517,-1.11517839053679,0.267710384316127,"con","ALL","11","p","11p",-0.0843942444865902,-1,"LUAD","B_cell"
"356","11p15.2",-0.245877633734967,-1.05465986403591,0.294373056815845,"con","ALL","11","p","11p",-0.0662804262550242,-1,"LUAD","B_cell"
"357","11p15.1",-0.252033266089367,-0.97333750018895,0.332965810887679,"con","ALL","11","p","11p",-0.0384584368621454,-1,"LUAD","B_cell"
"358","11p14.3",-0.279667228937348,-0.944009442114074,0.347664482478742,"con","ALL","11","p","11p",-0.0380389516696883,-1,"LUAD","B_cell"
"359","11p13",-0.081069359613208,-0.213119657579956,1,"con","ALL","11","p","11p",0,-1,"LUAD","B_cell"
"360","11p12",-0.0570896474694107,-0.130453354198793,1,"con","ALL","11","p","11p",0,-1,"LUAD","B_cell"
"361","11p11.2",-0.054606524484502,-0.106331344370598,1,"con","ALL","11","p","11p",0,1,"LUAD","B_cell"
"362","11q12.1",-0.082205408539278,-0.140705489176529,1,"con","ALL","11","q","11q",0,1,"LUAD","B_cell"
"363","11q12.2",-0.0748297485569146,-0.148458294375559,1,"con","ALL","11","q","11q",0,1,"LUAD","B_cell"
"364","11q12.3",0.0261134022315934,0.0597523005582309,1,"con","ALL","11","q","11q",0,1,"LUAD","B_cell"
"365","11q13.1",0.192790759742911,0.548473205977663,1,"con","ALL","11","q","11q",0,1,"LUAD","B_cell"
"366","11q13.2",0.0945392484607318,0.404628433208587,0.686700172432185,"con","ALL","11","q","11q",0,1,"LUAD","B_cell"
"367","11q13.3",0.114577627475638,0.599079997479002,0.550608066117904,"con","ALL","11","q","11q",0,1,"LUAD","B_cell"
"368","11q13.4",0.191859802634905,0.951150209254437,0.34404757697829,"con","ALL","11","q","11q",0.0380389516696883,1,"LUAD","B_cell"
"369","11q13.5",0.264002175209433,1.26310763526329,0.20977727166894,"con","ALL","11","q","11q",0.135610647685973,1,"LUAD","B_cell"
"370","11q14.1",0.368018266216447,1.44786460798856,0.151091516182407,"con","ALL","11","q","11q",0.211775689977934,-1,"LUAD","B_cell"
"371","11q14.2",0.38914692794401,1.3468822474861,1,"con","ALL","11","q","11q",0,-1,"LUAD","B_cell"
"372","11q14.3",0.396923635599865,1.30748119360313,1,"con","ALL","11","q","11q",0,-1,"LUAD","B_cell"
"373","11q21",0.363714279185625,1.1270225268048,1,"con","ALL","11","q","11q",0,-1,"LUAD","B_cell"
"374","11q22.2",0.299000009143575,0.919027719947058,1,"con","ALL","11","q","11q",0,-1,"LUAD","B_cell"
"375","11q22.3",0.172979384194183,0.554567916183023,1,"con","ALL","11","q","11q",0,-1,"LUAD","B_cell"
"376","11q23.1",0.0664388866836042,0.23690102844507,0.813266051725487,"con","ALL","11","q","11q",0,-1,"LUAD","B_cell"
"377","11q23.2",0.027836129309241,0.105851158004111,0.91593343294347,"con","ALL","11","q","11q",0,-1,"LUAD","B_cell"
"378","11q23.3",-0.0364773708545108,-0.15375583774663,0.878142718640069,"con","ALL","11","q","11q",0,-1,"LUAD","B_cell"
"379","11q24.1",-0.0774235721530169,-0.396397434401321,0.692739853114143,"con","ALL","11","q","11q",0,-1,"LUAD","B_cell"
