"","Cytoband","Coefficients","T_val","P_val","cnv_type","Event","Chromosome","Arm","ChrArm","-signedlog(P.adj)","cnv_status","TumorType"
"59","1q43",-12.5292282158898,-1.8947022009649,0.0620387703418831,"con","ALL","1","q","1q",-0.687510691046705,-1,"ACC"
"60","1q44",-8.11776485062114,-1.24956384568939,0.215396719596744,"con","ALL","1","q","1q",-0.415955302936074,-1,"ACC"
"61","2p25.3",-15.7774689953287,-2.18939269153151,0.0317217253142798,"con","ALL","2","p","2p",-0.760667180757547,-1,"ACC"
"62","2p25.2",-14.7599881777068,-2.07967659137274,0.0410194662903885,"con","ALL","2","p","2p",-0.724514908856943,-1,"ACC"
"63","2p25.1",-14.6031752576018,-2.06486961338274,0.0424393648443068,"con","ALL","2","p","2p",-0.722124289988864,-1,"ACC"
"64","2p24.3",-16.8730533360866,-2.53473999196839,0.0133664299305235,"con","ALL","2","p","2p",-0.959445530338059,-1,"ACC"
"65","2p24.2",-11.8284671928384,-2.08471921779644,0.0405453745685323,"con","ALL","2","p","2p",-0.726272889581155,-1,"ACC"
"66","2p24.1",-12.2881982934817,-1.75043900191436,0.0841872548146042,"con","ALL","2","p","2p",-0.623263469965692,-1,"ACC"
"67","2p23.3",-8.66893048429048,-1.25904524764214,0.21197120556637,"con","ALL","2","p","2p",-0.416722947077176,-1,"ACC"
"68","2p23.2",-10.9731494516388,-1.7075022635039,0.0919213379251828,"con","ALL","2","p","2p",-0.607369875984393,-1,"ACC"
"69","2p23.1",-11.9419185321467,-1.71365631501256,0.0907782901073372,"con","ALL","2","p","2p",-0.608599777855521,-1,"ACC"
"70","2p22.3",-11.6683770065263,-1.62249579043318,0.108950277432263,"con","ALL","2","p","2p",-0.58354595696301,-1,"ACC"
"71","2p22.2",-11.6722477053607,-1.6016663070194,0.113489990716989,"con","ALL","2","p","2p",-0.575265840277521,-1,"ACC"
"72","2p22.1",-11.2012648748469,-1.56493229563838,0.121865437502051,"con","ALL","2","p","2p",-0.561401092593432,-1,"ACC"
"73","2p21",-11.5620443084419,-1.62124903311942,0.1092178172845,"con","ALL","2","p","2p",-0.58354595696301,-1,"ACC"
"74","2p16.3",-11.4073971048574,-1.60516087620316,0.112717918000778,"con","ALL","2","p","2p",-0.575698105877248,-1,"ACC"
"75","2p16.2",-11.0594062038692,-1.58683808296009,0.116813458383159,"con","ALL","2","p","2p",-0.568965877915585,-1,"ACC"
"76","2p16.1",-13.7494232164967,-1.9094546330965,0.0600800855019109,"con","ALL","2","p","2p",-0.687510691046705,-1,"ACC"
"77","2p15",-13.1091048245891,-1.85953175574129,0.0669267413047382,"con","ALL","2","p","2p",-0.676305243995923,-1,"ACC"
"78","2p14",-10.8329171756659,-1.77341014991178,0.0802752388515074,"con","ALL","2","p","2p",-0.633418739883205,-1,"ACC"
"79","2p13.3",-12.6234894975256,-1.83583687808683,0.0703990798648499,"con","ALL","2","p","2p",-0.670326049833474,-1,"ACC"
"80","2p13.2",-14.0176133138287,-2.00432840550763,0.0486945688079282,"con","ALL","2","p","2p",-0.701786870099339,-1,"ACC"
"81","2p13.1",-13.0107697425258,-1.8795360055776,0.0641083200414098,"con","ALL","2","p","2p",-0.684690570521431,-1,"ACC"
"82","2p12",-17.3159545441149,-2.38363397603533,0.0197086819830202,"con","ALL","2","p","2p",-0.874554337755527,-1,"ACC"
"83","2p11.2",-8.9094692341966,-1.71152567093304,0.0911727067103788,"con","ALL","2","p","2p",-0.608599777855521,-1,"ACC"
"84","2p11.1",-12.8564515546786,-2.06482196874868,0.0424440012941484,"con","ALL","2","p","2p",-0.722124289988864,-1,"ACC"
"85","2q11.1",-17.2849934004326,-2.12467564075177,0.0369535916343336,"con","ALL","2","q","2q",-0.743492247197121,-1,"ACC"
"86","2q11.2",-15.5836742580699,-1.93976738172378,0.0562192860732855,"con","ALL","2","q","2q",-0.690132606429289,-1,"ACC"
"87","2q12.1",-13.0854054563461,-1.71342842848291,0.0908204085959358,"con","ALL","2","q","2q",-0.608599777855521,-1,"ACC"
"88","2q12.2",-14.1864542418852,-1.82655289285164,0.0718001147848918,"con","ALL","2","q","2q",-0.668903583816259,-1,"ACC"
"89","2q12.3",-13.2422528189801,-1.69050821406324,0.0951391842799621,"con","ALL","2","q","2q",-0.602443910197945,-1,"ACC"
"90","2q13",-12.4455230540676,-1.64930949006537,0.10332332062321,"con","ALL","2","q","2q",-0.590510198674767,-1,"ACC"
"91","2q14.1",-11.7574106960737,-1.6242401021972,0.108576855972456,"con","ALL","2","q","2q",-0.58354595696301,-1,"ACC"
"92","2q14.2",-12.0765834431007,-1.68547387334187,0.0961099312734117,"con","ALL","2","q","2q",-0.599788041960575,-1,"ACC"
"93","2q14.3",-10.4708410392219,-1.4917177880929,0.140024094611848,"con","ALL","2","q","2q",-0.515663909036461,-1,"ACC"
"94","2q21.1",-13.8443524255688,-1.84805785390461,0.0685897830897328,"con","ALL","2","q","2q",-0.671306548323842,-1,"ACC"
"95","2q21.2",-11.9356204218031,-1.64632378603209,0.103937980609605,"con","ALL","2","q","2q",-0.590108283515328,-1,"ACC"
"96","2q21.3",-13.3040507064295,-1.76749952923059,0.0812671425824505,"con","ALL","2","q","2q",-0.632456288219074,-1,"ACC"
"97","2q22.1",-14.2066408707334,-1.84203560044223,0.0694764361834441,"con","ALL","2","q","2q",-0.671306548323842,-1,"ACC"
"98","2q22.2",-16.0586198485882,-2.06341277651295,0.0425813320449598,"con","ALL","2","q","2q",-0.722124289988864,-1,"ACC"
"99","2q22.3",-16.0159665567141,-2.05326931044481,0.0435812069259321,"con","ALL","2","q","2q",-0.72155618180417,-1,"ACC"
"100","2q23.1",-15.9130891535293,-2.09547477129304,0.0395499850188008,"con","ALL","2","q","2q",-0.732047081775801,-1,"ACC"
"101","2q23.2",-16.28792500823,-2.13872807360421,0.0357577987801637,"con","ALL","2","q","2q",-0.745002705709156,-1,"ACC"
"102","2q23.3",-16.0131590818292,-2.05318070897522,0.0435900290637109,"con","ALL","2","q","2q",-0.72155618180417,-1,"ACC"
"103","2q24.1",-16.1517973886681,-2.07368152167698,0.0415893324690551,"con","ALL","2","q","2q",-0.724514908856943,-1,"ACC"
"104","2q24.2",-16.1394679546964,-2.0741513093016,0.0415444307461875,"con","ALL","2","q","2q",-0.724514908856943,-1,"ACC"
"105","2q24.3",-16.462684670887,-2.11338763265465,0.0379391642599986,"con","ALL","2","q","2q",-0.737293669507524,-1,"ACC"
"106","2q31.1",-16.0989856391184,-2.05702265301401,0.0432088935088856,"con","ALL","2","q","2q",-0.72155618180417,-1,"ACC"
"107","2q31.2",-15.6741086091527,-2.0480729257848,0.0441012246538163,"con","ALL","2","q","2q",-0.721055915104615,-1,"ACC"
"108","2q31.3",-15.7231642663759,-2.04245632887686,0.0446692955868703,"con","ALL","2","q","2q",-0.720143422785363,-1,"ACC"
"109","2q32.1",-16.8669944509198,-2.16153125793673,0.0338889799451768,"con","ALL","2","q","2q",-0.75933409860292,-1,"ACC"
"110","2q32.2",-17.055725400342,-2.17343818446761,0.032947449567548,"con","ALL","2","q","2q",-0.760667180757547,-1,"ACC"
"111","2q32.3",-17.772407310965,-2.31492079622192,0.0233931254597199,"con","ALL","2","q","2q",-0.81312676524605,-1,"ACC"
"112","2q33.1",-18.3626390186743,-2.49013326318124,0.0150142035792828,"con","ALL","2","q","2q",-0.92999988268184,-1,"ACC"
"113","2q33.2",-18.1294352970036,-2.45407389482809,0.0164772965401144,"con","ALL","2","q","2q",-0.906162778156356,-1,"ACC"
"114","2q33.3",-18.4453314032312,-2.5275265205712,0.0136213272798153,"con","ALL","2","q","2q",-0.959445530338059,-1,"ACC"
"115","2q34",-18.6440561290326,-2.57093549047936,0.0121512181324577,"con","ALL","2","q","2q",-0.962379282303692,-1,"ACC"
"116","2q35",-16.3900487415928,-2.26263683377636,0.0265928412447474,"con","ALL","2","q","2q",-0.789474148496618,-1,"ACC"
"117","2q36.1",-14.3764675278221,-2.05092761677553,0.0438148894856048,"con","ALL","2","q","2q",-0.72155618180417,-1,"ACC"
"118","2q36.2",-16.4065581404711,-2.27017874061904,0.0261086749604888,"con","ALL","2","q","2q",-0.790823478967972,-1,"ACC"
"119","2q36.3",-14.0990737298368,-2.00099872962118,0.0490604090060927,"con","ALL","2","q","2q",-0.701786870099339,-1,"ACC"
"120","2q37.1",-11.7881661121328,-1.60777870097112,0.112142320896031,"con","ALL","2","q","2q",-0.576649797178909,-1,"ACC"
"121","2q37.2",-9.00138857505926,-1.21738667387379,0.227325089557503,"con","ALL","2","q","2q",-0.403535567894805,-1,"ACC"
"122","2q37.3",-4.67332298886118,-0.693596123060842,0.490106996426805,"con","ALL","2","q","2q",-0.174226067594029,-1,"ACC"
"123","3p26.3",13.0487243173436,2.41530433445171,0.0181917348640412,"con","ALL","3","p","3p",0.883008863112623,-1,"ACC"
"124","3p26.2",12.3412315391284,2.2772726998267,0.0256603781904722,"con","ALL","3","p","3p",0.793157836870224,-1,"ACC"
"125","3p26.1",13.3435252182518,2.42588588995766,0.0177086555212917,"con","ALL","3","p","3p",0.885483470481316,-1,"ACC"
"126","3p25.3",12.4456475501338,2.2405885972741,0.0280539359193765,"con","ALL","3","p","3p",0.787967199700565,-1,"ACC"
"127","3p25.2",12.9312625176703,2.32791469440881,0.0226528290485155,"con","ALL","3","p","3p",0.821327880951233,-1,"ACC"
"128","3p25.1",12.9836934643194,2.30770319477668,0.0238135205501601,"con","ALL","3","p","3p",0.810263037852174,-1,"ACC"
"129","3p24.3",14.3711207466861,2.56459338655057,0.0123566491610378,"con","ALL","3","p","3p",0.962379282303692,-1,"ACC"
"130","3p24.2",14.5960171253855,2.61178413635112,0.0109004468777078,"con","ALL","3","p","3p",0.980499941495589,-1,"ACC"
"131","3p24.1",14.9920710513917,2.70207510408904,0.00854006034298712,"con","ALL","3","p","3p",0.997739293901714,-1,"ACC"
"132","3p23",14.9385810821673,2.6859256449242,0.00892459783272751,"con","ALL","3","p","3p",0.997739293901714,-1,"ACC"
"133","3p22.3",14.9565133474625,2.68947144185535,0.008838840961511,"con","ALL","3","p","3p",0.997739293901714,-1,"ACC"
"134","3p22.2",15.3057161218153,2.63788415906826,0.0101636293718386,"con","ALL","3","p","3p",0.987107260519194,-1,"ACC"
"135","3p22.1",14.7199770112928,2.3988671748027,0.0189655082199048,"con","ALL","3","p","3p",0.876398313537504,-1,"ACC"
"136","3p21.33",14.8659259726468,2.42463039525179,0.0177653665591887,"con","ALL","3","p","3p",0.885483470481316,-1,"ACC"
"137","3p21.31",14.5490435655119,2.36396483707445,0.0207065963325877,"con","ALL","3","p","3p",0.856737487070885,-1,"ACC"
"138","3p21.2",14.4917040318796,2.38805649005376,0.0194902942460518,"con","ALL","3","p","3p",0.874554337755527,-1,"ACC"
"139","3p21.1",13.5717440678382,2.3869478596956,0.0195448358798817,"con","ALL","3","p","3p",0.874554337755527,1,"ACC"
"140","3p14.3",14.7526918399555,2.6502437183024,0.00983075039172642,"con","ALL","3","p","3p",0.987569014106168,-1,"ACC"
"141","3p14.2",14.6690611030353,2.6283129179947,0.0104284098345009,"con","ALL","3","p","3p",0.987107260519194,-1,"ACC"
"142","3p14.1",13.7646795844108,2.45418753897996,0.0164724914367017,"con","ALL","3","p","3p",0.906162778156356,-1,"ACC"
"143","3p13",14.9058871799284,2.67538676327841,0.00918398071167801,"con","ALL","3","p","3p",0.997739293901714,-1,"ACC"
"144","3p12.3",15.2011383944995,2.73241235878236,0.0078582961139264,"con","ALL","3","p","3p",0.997739293901714,1,"ACC"
"145","3p12.2",14.4283189649328,2.57339436774514,0.0120724053755292,"con","ALL","3","p","3p",0.962379282303692,1,"ACC"
"146","3p12.1",14.4036635681129,2.56833327545532,0.0122351316097468,"con","ALL","3","p","3p",0.962379282303692,-1,"ACC"
"147","3p11.2",14.3917015116461,2.56691606098293,0.0122810524578749,"con","ALL","3","p","3p",0.962379282303692,-1,"ACC"
"148","3p11.1",14.2497915599353,2.54099172461429,0.0131490049874396,"con","ALL","3","p","3p",0.959445530338059,-1,"ACC"
"149","3q11.1",10.3584813348911,1.86578157096091,0.0660352232640529,"con","ALL","3","q","3q",0.676310389950714,1,"ACC"
"150","3q11.2",14.6947081707289,2.70313383633941,0.00851538644810199,"con","ALL","3","q","3q",0.997739293901714,1,"ACC"
"151","3q12.1",14.8742326157557,2.73676680655105,0.0077646288476214,"con","ALL","3","q","3q",0.997739293901714,1,"ACC"
"152","3q12.2",15.9605299832705,2.96752951023783,0.00404182804385422,"con","ALL","3","q","3q",1.17728320534147,1,"ACC"
"153","3q12.3",16.2257058500894,3.05964889088183,0.00308554761874601,"con","ALL","3","q","3q",1.24328304815576,1,"ACC"
"154","3q13.11",15.0979957341244,2.77669461088912,0.00695215863619705,"con","ALL","3","q","3q",1.02051305571174,1,"ACC"
"155","3q13.12",15.0925325245921,2.77344559682798,0.00701523778262615,"con","ALL","3","q","3q",1.02051305571174,1,"ACC"
"156","3q13.13",15.0925325245921,2.77344559682798,0.00701523778262615,"con","ALL","3","q","3q",1.02051305571174,1,"ACC"
"157","3q13.2",15.0375782890657,2.76312635741285,0.00721907805372375,"con","ALL","3","q","3q",1.02051305571174,1,"ACC"
"158","3q13.31",11.4580113545157,2.17531317139108,0.032801287780004,"con","ALL","3","q","3q",0.760667180757547,-1,"ACC"
"159","3q13.32",11.5082155583737,2.22960341173509,0.0288079124239895,"con","ALL","3","q","3q",0.780281205762485,1,"ACC"
"160","3q13.33",11.60970411213,2.2496050288306,0.0274481099590492,"con","ALL","3","q","3q",0.788613555559894,1,"ACC"
"161","3q21.1",11.5089961037852,2.24740427633635,0.0275949093559915,"con","ALL","3","q","3q",0.788613555559894,1,"ACC"
"162","3q21.2",11.9844186814162,2.31365750432511,0.0234662289935262,"con","ALL","3","q","3q",0.81312676524605,1,"ACC"
"163","3q21.3",11.7796661155726,2.26615276548037,0.0263661536149645,"con","ALL","3","q","3q",0.789889475806832,1,"ACC"
"164","3q22.1",12.9737215524336,2.62249648087827,0.0105923602870396,"con","ALL","3","q","3q",0.987107260519194,1,"ACC"
"165","3q22.2",12.9163708272253,2.67040092237872,0.00930906857723654,"con","ALL","3","q","3q",0.997739293901714,1,"ACC"
"166","3q22.3",12.7524842231719,2.62856138054197,0.0104214578930191,"con","ALL","3","q","3q",0.987107260519194,1,"ACC"
"167","3q23",13.4774610570611,2.84071042366792,0.00581068889412184,"con","ALL","3","q","3q",1.07762536138565,1,"ACC"
"168","3q24",14.2632248758189,3.05013164995702,0.00317358613305416,"con","ALL","3","q","3q",1.24328304815576,1,"ACC"
"169","3q25.1",14.3005228347116,3.06246233625515,0.00305996044639676,"con","ALL","3","q","3q",1.24328304815576,1,"ACC"
"170","3q25.2",13.587726457315,2.8810941886027,0.00518208808924775,"con","ALL","3","q","3q",1.11952285649418,1,"ACC"
"171","3q25.31",12.7603427389284,2.69484491833268,0.0087103116763346,"con","ALL","3","q","3q",0.997739293901714,1,"ACC"
"172","3q25.32",12.7795327872301,2.69376027515165,0.0087361173812866,"con","ALL","3","q","3q",0.997739293901714,1,"ACC"
"173","3q25.33",12.8407444731583,2.66863376090603,0.00935377518750226,"con","ALL","3","q","3q",0.997739293901714,1,"ACC"
"174","3q26.1",12.8498376407618,2.67050903656612,0.00930633977046615,"con","ALL","3","q","3q",0.997739293901714,1,"ACC"
"175","3q26.2",12.7656136742605,2.65744413518319,0.00964142190366074,"con","ALL","3","q","3q",0.990337462695737,1,"ACC"
"176","3q26.31",12.5862332146585,2.62194395246766,0.0106080556663783,"con","ALL","3","q","3q",0.987107260519194,1,"ACC"
"177","3q26.32",12.741389977677,2.63925601474478,0.0101261825937842,"con","ALL","3","q","3q",0.987107260519194,1,"ACC"
"178","3q26.33",12.5927845034337,2.58528183873532,0.0116978656685736,"con","ALL","3","q","3q",0.962379282303692,1,"ACC"
"179","3q27.1",12.5565040460977,2.58410693928477,0.0117344093365701,"con","ALL","3","q","3q",0.962379282303692,1,"ACC"
"180","3q27.2",12.3071781618409,2.54540546406817,0.0129974294802618,"con","ALL","3","q","3q",0.959445530338059,1,"ACC"
"181","3q27.3",12.1541784023685,2.50509047721407,0.0144423758716475,"con","ALL","3","q","3q",0.938347688392817,1,"ACC"
"182","3q28",12.1119358719876,2.49532842507496,0.0148133212658,"con","ALL","3","q","3q",0.931612688201444,1,"ACC"
"183","3q29",12.2310909007981,2.5351794605022,0.0133510406482971,"con","ALL","3","q","3q",0.959445530338059,1,"ACC"
"184","4p16.3",0.662752965486287,0.17821735749898,0.859039266009974,"con","ALL","4","p","4p",0.0277083044734232,1,"ACC"
"185","4p16.2",0.41927580087955,0.108675488388768,0.913754029513791,"con","ALL","4","p","4p",0.0265629721178796,1,"ACC"
"186","4p16.1",0.590228319828465,0.151352207773557,0.880109739529226,"con","ALL","4","p","4p",0.0272838534745299,1,"ACC"
"187","4p15.33",0.502000955981344,0.128850640958703,0.897825397246788,"con","ALL","4","p","4p",0.0265629721178796,1,"ACC"
"188","4p15.32",0.768974556127424,0.196951287002189,0.844405597514339,"con","ALL","4","p","4p",0.0324222966001542,1,"ACC"
"189","4p15.31",0.965087107308458,0.245574836316253,0.806691182376164,"con","ALL","4","p","4p",0.0424768039958637,1,"ACC"
"190","4p15.2",1.15906353178686,0.295963857864091,0.768086647955246,"con","ALL","4","p","4p",0.057921143242205,1,"ACC"
"191","4p15.1",0.458191377765866,0.115738496564126,0.908173299421384,"con","ALL","4","p","4p",0.0265629721178796,1,"ACC"
"192","4p14",0.0200521499506576,0.00501861068904199,0.996009249703153,"con","ALL","4","p","4p",0.000657635310439563,1,"ACC"
"193","4p13",0.21649577088787,0.0539921340793766,0.957086930870343,"con","ALL","4","p","4p",0.012534074691879,1,"ACC"
"194","4p12",-0.0123112502195935,-0.00309467633621808,0.997539137056767,"con","ALL","4","p","4p",-0.000530894931450223,1,"ACC"
"195","4p11",-0.430428369238459,-0.108583805760695,0.913826500321892,"con","ALL","4","p","4p",-0.0265629721178796,1,"ACC"
"196","4q12",-0.711860574088619,-0.151876742843251,0.879697462441533,"con","ALL","4","q","4q",-0.0272838534745299,1,"ACC"
"197","4q13.1",-0.00622532240162806,-0.00133514756709565,0.998938299472848,"con","ALL","4","q","4q",-0.000461335623871363,1,"ACC"
"198","4q13.2",0.527845237079932,0.110051452626078,0.912666482696112,"con","ALL","4","q","4q",0.0265629721178796,1,"ACC"
"199","4q13.3",0.0947437300068191,0.0198988640636074,0.984177608258225,"con","ALL","4","q","4q",0.00476584661876573,1,"ACC"
"200","4q21.1",0.73775064398553,0.15061385392614,0.880690131299785,"con","ALL","4","q","4q",0.0272838534745299,1,"ACC"
"201","4q21.21",0.300576827620121,0.062351118737779,0.950451327476596,"con","ALL","4","q","4q",0.0144602581932179,1,"ACC"
"202","4q21.22",1.06987533423769,0.226414050978875,0.821503648865211,"con","ALL","4","q","4q",0.0392797039065193,1,"ACC"
"203","4q21.23",1.07295949134507,0.227180438128239,0.820909897401829,"con","ALL","4","q","4q",0.0392797039065193,1,"ACC"
"204","4q21.3",-0.237272383708165,-0.0499513143602158,0.960295767660793,"con","ALL","4","q","4q",-0.0121730111431495,1,"ACC"
"205","4q22.1",0.211684074265899,0.0439068258295112,0.965096937812365,"con","ALL","4","q","4q",0.0115186657148231,1,"ACC"
"206","4q22.2",-1.10766074127714,-0.225644757771321,0.82209975672199,"con","ALL","4","q","4q",-0.0392797039065193,1,"ACC"
"207","4q22.3",-1.11199270595131,-0.226518857598395,0.82142244472406,"con","ALL","4","q","4q",-0.0392797039065193,1,"ACC"
"208","4q23",-1.11632261748764,-0.22739275482734,0.820745425477988,"con","ALL","4","q","4q",-0.0392797039065193,1,"ACC"
"209","4q24",-0.235071842424146,-0.0479734706964814,0.961866626597474,"con","ALL","4","q","4q",-0.0120084230921051,1,"ACC"
"210","4q25",0.664576198718566,0.132891641111205,0.894639787957838,"con","ALL","4","q","4q",0.0265629721178796,1,"ACC"
"211","4q26",0.587013521255841,0.122154309187663,0.903107939018861,"con","ALL","4","q","4q",0.0265629721178796,1,"ACC"
"212","4q27",2.83822587981372,0.595849919366861,0.55309366051124,"con","ALL","4","q","4q",0.143957877701573,1,"ACC"
"213","4q28.1",2.94430869926235,0.616714865703228,0.53931559484467,"con","ALL","4","q","4q",0.149990350811192,1,"ACC"
"214","4q28.2",3.57435680777298,0.743778332486341,0.459365748314874,"con","ALL","4","q","4q",0.194184912152599,1,"ACC"
"215","4q28.3",3.99500979276781,0.865985389870104,0.389297223449054,"con","ALL","4","q","4q",0.240416744673556,1,"ACC"
"216","4q31.1",4.21227753290954,0.93882353640205,0.350875646081301,"con","ALL","4","q","4q",0.270322348080499,1,"ACC"
"217","4q31.21",3.00614914679705,0.662415333079591,0.509762941232451,"con","ALL","4","q","4q",0.164290171031857,1,"ACC"
"218","4q31.22",3.02425233102143,0.667110143791814,0.506776707271299,"con","ALL","4","q","4q",0.165549496776999,1,"ACC"
"219","4q31.23",3.39499472048073,0.754011571687155,0.453234919258277,"con","ALL","4","q","4q",0.19549621768019,1,"ACC"
"220","4q31.3",3.22043695654018,0.710158791824941,0.479837697720212,"con","ALL","4","q","4q",0.181947919612278,1,"ACC"
"221","4q32.1",3.44542587393451,0.758870602266478,0.450340407468152,"con","ALL","4","q","4q",0.19549621768019,1,"ACC"
"222","4q32.2",4.393540100249,0.986532516712519,0.327086590219246,"con","ALL","4","q","4q",0.298333505740797,1,"ACC"
"223","4q32.3",4.40672488823292,0.987904163584314,0.32641882501044,"con","ALL","4","q","4q",0.298333505740797,1,"ACC"
"224","4q33",4.44207606975712,0.998385082940905,0.321346212012902,"con","ALL","4","q","4q",0.302023441722627,1,"ACC"
"225","4q34.1",4.59064478944768,1.05015959354855,0.297062284421004,"con","ALL","4","q","4q",0.320655167592022,1,"ACC"
"226","4q34.2",4.5771818827479,1.04678728352768,0.298604854189442,"con","ALL","4","q","4q",0.319271811902183,1,"ACC"
"227","4q34.3",5.69951483280149,1.29087753288856,0.20076453298312,"con","ALL","4","q","4q",0.422178065468338,1,"ACC"
"228","4q35.1",6.90124506444921,1.71781847314192,0.0900118469277795,"con","ALL","4","q","4q",0.609063819822295,1,"ACC"
"229","4q35.2",7.89160336110598,1.99317565563901,0.0499292223520941,"con","ALL","4","q","4q",0.696678997774802,1,"ACC"
"230","5p15.33",0.810756804412113,0.223211809001163,0.823985681828401,"con","ALL","5","p","5p",0.0392797039065193,1,"ACC"
"231","5p15.32",2.90351197950519,0.935302194909315,0.352674797772984,"con","ALL","5","p","5p",0.268924454741947,1,"ACC"
"232","5p15.31",2.54882507347158,0.790790864787962,0.431593200014863,"con","ALL","5","p","5p",0.206002172561855,1,"ACC"
"233","5p15.2",2.76127802539897,0.92759128231898,0.35663527837179,"con","ALL","5","p","5p",0.265716526409007,1,"ACC"
"234","5p15.1",1.72152039932855,0.546799682093955,0.586161483346797,"con","ALL","5","p","5p",0.129787112967453,1,"ACC"
"235","5p14.3",4.26522538839908,1.34159941724789,0.183828552012319,"con","ALL","5","p","5p",0.446974224211344,1,"ACC"
"236","5p14.2",6.15686296574094,1.72235747901874,0.0891820751238878,"con","ALL","5","p","5p",0.610255005081643,1,"ACC"
"237","5p14.1",5.88124121437733,1.69691745453679,0.0939149331856641,"con","ALL","5","p","5p",0.60380388793489,1,"ACC"
"238","5p13.3",5.02234281267105,1.42735038865099,0.157685232851448,"con","ALL","5","p","5p",0.482461239109233,1,"ACC"
"239","5p13.2",3.22176786150924,0.848597175028209,0.398842221615184,"con","ALL","5","p","5p",0.232436175964521,1,"ACC"
"240","5p13.1",3.14339548390912,0.804488376165289,0.423692063416835,"con","ALL","5","p","5p",0.212808455926489,1,"ACC"
"241","5p12",2.65581788066052,0.625350872505632,0.533664612011265,"con","ALL","5","p","5p",0.152892593119759,1,"ACC"
"242","5q11.1",2.80542772684256,0.623533863749669,0.534851033819421,"con","ALL","5","q","5q",0.152892593119759,1,"ACC"
"243","5q11.2",3.42055089839594,0.754916877300385,0.45269482023239,"con","ALL","5","q","5q",0.19549621768019,1,"ACC"
"244","5q12.1",1.63325632188525,0.359573516135294,0.72019019002777,"con","ALL","5","q","5q",0.0736478380352536,1,"ACC"
"245","5q12.3",3.23302235767807,0.670122786954015,0.504865404746509,"con","ALL","5","q","5q",0.165549496776999,1,"ACC"
"246","5q13.1",3.65171638915509,0.758363185047687,0.450642174057638,"con","ALL","5","q","5q",0.19549621768019,1,"ACC"
"247","5q13.2",3.67497319313515,0.757665267960737,0.451057423819665,"con","ALL","5","q","5q",0.19549621768019,1,"ACC"
"248","5q13.3",5.24471721955292,1.08605192843688,0.280981243214235,"con","ALL","5","q","5q",0.336069120592301,1,"ACC"
"249","5q14.1",4.98228270139004,1.08327496929965,0.282203476737821,"con","ALL","5","q","5q",0.335067701016833,1,"ACC"
"250","5q14.2",3.48845655209989,0.760852006952821,0.449163163541352,"con","ALL","5","q","5q",0.19549621768019,1,"ACC"
"251","5q14.3",3.92705181813203,0.83673561003982,0.405435208142456,"con","ALL","5","q","5q",0.22695478680289,1,"ACC"
"252","5q15",3.93648733042687,0.865722867451984,0.389440268725284,"con","ALL","5","q","5q",0.240416744673556,1,"ACC"
"253","5q21.1",2.63085783922634,0.590993193587283,0.556325862242382,"con","ALL","5","q","5q",0.142823755144994,1,"ACC"
"254","5q21.2",2.49685525290656,0.585227182010555,0.5601753675239,"con","ALL","5","q","5q",0.141915283639759,1,"ACC"
"255","5q21.3",2.12653549238592,0.525957369761826,0.600490555685176,"con","ALL","5","q","5q",0.123480382558802,1,"ACC"
"256","5q22.1",2.9328416983858,0.662124610629002,0.509948169921104,"con","ALL","5","q","5q",0.164290171031857,1,"ACC"
"257","5q22.2",2.24631578515055,0.580074397725482,0.563626579601815,"con","ALL","5","q","5q",0.139941033569477,1,"ACC"
"258","5q22.3",4.07120602494138,0.888739732049862,0.377022856002424,"con","ALL","5","q","5q",0.249691039072432,1,"ACC"
"259","5q23.1",4.58549534834586,1.04220742428226,0.300708507873959,"con","ALL","5","q","5q",0.31808916733219,1,"ACC"
"260","5q23.2",2.22241506503992,0.560938971311877,0.576533777405041,"con","ALL","5","q","5q",0.131917120818925,1,"ACC"
"261","5q23.3",3.86199078464178,0.868416337920119,0.387974179486201,"con","ALL","5","q","5q",0.240461034566415,1,"ACC"
"262","5q31.1",4.007734532718,0.891211173486233,0.375704500841863,"con","ALL","5","q","5q",0.250407325552556,1,"ACC"
"263","5q31.2",5.46435320939241,1.17776756556955,0.24266318023009,"con","ALL","5","q","5q",0.387179452275071,1,"ACC"
"264","5q31.3",5.69905166744682,1.21978008121475,0.22642161464122,"con","ALL","5","q","5q",0.403535567894805,1,"ACC"
"265","5q32",5.61548814049047,1.27998663113696,0.204547999550667,"con","ALL","5","q","5q",0.419104733737902,1,"ACC"
"266","5q33.1",5.96660465295863,1.35637277924781,0.179104615134043,"con","ALL","5","q","5q",0.450344217432817,1,"ACC"
"267","5q33.2",5.13889915187035,1.24924776373657,0.215511613040946,"con","ALL","5","q","5q",0.415955302936074,1,"ACC"
"268","5q33.3",5.72659657972074,1.31886403176094,0.191281494372127,"con","ALL","5","q","5q",0.436274098016997,1,"ACC"
"269","5q34",6.02828965980237,1.33569757518618,0.185741832068005,"con","ALL","5","q","5q",0.444891288263852,1,"ACC"
"270","5q35.1",5.35858163528746,1.19783323672416,0.234804562869605,"con","ALL","5","q","5q",0.398333807732606,1,"ACC"
"271","5q35.2",4.47853343371676,1.05066763796538,0.296830365648599,"con","ALL","5","q","5q",0.320655167592022,1,"ACC"
"272","5q35.3",5.87648720050744,1.30762214088424,0.195049528410839,"con","ALL","5","q","5q",0.428832504541164,1,"ACC"
